site,tree_typo,tree_cored,species,dbh,same_individual,dead
artaso_behea,recently_pruned_pollards,20,Fagus sylvatica,8,NA,FALSE
artaso_behea,recently_pruned_pollards,20,Quercus pyrenaica,41.6,NA,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,75,NA,TRUE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,58,NA,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,80,NA,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,37.3,a,TRUE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,45.7,a,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,19.5,b,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,31,b,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,19.2,NA,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,19.5,c,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,8.4,c,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,26.6,c,TRUE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,69.6,NA,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,38.1,d,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,16.6,d,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,44.4,d,FALSE
araotz_artixa,long_pruned_pollards,81,Fagus sylvatica,70.8,NA,FALSE
araotz_artixa,long_pruned_pollards,82,Fagus sylvatica,76,NA,FALSE
araotz_artixa,long_pruned_pollards,82,Sorbus aria,25.4,NA,FALSE
araotz_artixa,long_pruned_pollards,82,Fagus sylvatica,71.6,NA,FALSE
araotz_artixa,long_pruned_pollards,82,Fagus sylvatica,60.5,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,73,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,59.7,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,48,NA,TRUE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,21.5,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,30.1,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Sorbus aria,14.3,NA,TRUE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,37.9,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,92.8,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Sorbus aria,9.4,NA,TRUE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,66.9,NA,FALSE
araotz_artixa,long_pruned_pollards,83,Fagus sylvatica,8.1,NA,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,80.2,NA,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,58,a,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,25.2,a,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,37.9,b,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,32.5,b,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,39,b,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,30,b,FALSE
araotz_artixa,long_pruned_pollards,84,Fagus sylvatica,27.9,b,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,95,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,11.1,a,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,30.6,a,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,42.1,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,25.1,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,10.6,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,30.5,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,27.1,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,23.9,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,77.8,NA,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,10,b,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,40.3,b,FALSE
araotz_artixa,long_pruned_pollards,85,Fagus sylvatica,17.5,b,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,36.5,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,8.1,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,65.6,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,52.3,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,69.7,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,37.5,NA,TRUE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,39.5,NA,TRUE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,76.7,NA,FALSE
araotz_artixa,long_pruned_pollards,86,Fagus sylvatica,8.7,NA,FALSE
araotz_artixa,long_pruned_pollards,87,Fagus sylvatica,65,NA,FALSE
araotz_artixa,long_pruned_pollards,87,Fagus sylvatica,37.7,NA,FALSE
araotz_artixa,long_pruned_pollards,87,Fagus sylvatica,68.7,a,FALSE
araotz_artixa,long_pruned_pollards,87,Fagus sylvatica,7.5,a,FALSE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,84.3,NA,FALSE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,11.7,NA,FALSE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,22.5,NA,TRUE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,14.5,a,FALSE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,9.8,a,FALSE
araotz_artixa,long_pruned_pollards,88,Fagus sylvatica,23.1,a,FALSE
araotz_artixa,long_pruned_pollards,89,Fagus sylvatica,46.4,NA,FALSE
araotz_artixa,long_pruned_pollards,89,Fagus sylvatica,71.7,NA,TRUE
araotz_artixa,long_pruned_pollards,89,Fagus sylvatica,52.4,NA,TRUE
araotz_artixa,long_pruned_pollards,89,Fagus sylvatica,66.2,NA,FALSE
araotz_artixa,long_pruned_pollards,89,Fagus sylvatica,40.5,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,58.5,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,38.9,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,69,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,57.9,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,8.7,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,8.7,a,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,12,a,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,114,NA,FALSE
araotz_artixa,long_pruned_pollards,90,Fagus sylvatica,82,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,34.5,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,68,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,99.6,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,65,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,12.3,NA,TRUE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,91.5,NA,TRUE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,9.9,NA,FALSE
araotz_artixa,long_pruned_pollards,91,Fagus sylvatica,14.6,NA,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,71,a,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,33,a,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,39,NA,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,12.9,b,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,7.9,b,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,34.5,NA,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,13.3,c,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,8.7,c,TRUE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,8.1,NA,TRUE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,36.6,d,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,23.4,d,FALSE
araotz_artixa,long_pruned_pollards,92,Fagus sylvatica,23.5,NA,FALSE
araotz_artixa,long_pruned_pollards,93,Fagus sylvatica,60,NA,FALSE
araotz_artixa,long_pruned_pollards,93,Fagus sylvatica,48,NA,FALSE
araotz_artixa,long_pruned_pollards,93,Fagus sylvatica,19.6,NA,TRUE
araotz_artixa,long_pruned_pollards,93,Fagus sylvatica,49.1,NA,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,82,NA,TRUE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,27.4,NA,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,23,a,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,44.1,a,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,11.4,a,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,34.5,NA,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,11.6,b,TRUE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,12.6,b,TRUE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,42.8,NA,FALSE
araotz_artixa,long_pruned_pollards,94,Fagus sylvatica,79.8,NA,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,40.6,NA,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,19.7,NA,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,21.4,a,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,22,a,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,10,b,TRUE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,40,b,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,69.9,NA,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,63,NA,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,40.6,NA,TRUE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,10.3,c,FALSE
araotz_artixa,long_pruned_pollards,95,Fagus sylvatica,8.7,c,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,40.6,NA,TRUE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,10.3,a,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,8.7,a,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,109.8,NA,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,17.6,NA,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,32.3,b,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,17.6,b,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,47.4,NA,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,87.5,NA,FALSE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,16,c,TRUE
araotz_artixa,long_pruned_pollards,96,Fagus sylvatica,85.3,c,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,23.7,a,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,34.4,a,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,8.2,a,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,84.8,NA,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,42,b,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,41.8,b,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,57.9,c,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,10.1,c,FALSE
araotz_artixa,long_pruned_pollards,97,Fagus sylvatica,14,c,FALSE
araotz_artixa,long_pruned_pollards,97,Sorbus aria,10.4,d,FALSE
araotz_artixa,long_pruned_pollards,97,Sorbus aria,11.1,d,FALSE
araotz_artixa,long_pruned_pollards,98,Fagus sylvatica,74.6,NA,FALSE
araotz_artixa,long_pruned_pollards,98,Fagus sylvatica,68.7,NA,FALSE
araotz_artixa,long_pruned_pollards,98,Fagus sylvatica,77,NA,FALSE
araotz_artixa,long_pruned_pollards,98,Fagus sylvatica,44.8,NA,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,8.6,NA,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,9.7,NA,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,12.5,a,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,23.9,a,TRUE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,7.6,a,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,7.5,a,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,38.3,a,FALSE
araotz_artixa,long_pruned_pollards,99,Fagus sylvatica,16.8,a,FALSE
araotz_artixa,long_pruned_pollards,99,Sorbus aria,9.8,b,FALSE
